CountryName,RegionName,Date,PredictedDailyNewCases
United States,Oregon,2020-08-01,0
United States,Oregon,2020-08-02,0
United States,Oregon,2020-08-03,0
United States,Oregon,2020-08-04,0
United States,Pennsylvania,2020-08-01,0
United States,Pennsylvania,2020-08-02,0
United States,Pennsylvania,2020-08-03,0
United States,Pennsylvania,2020-08-04,0
United States,Rhode Island,2020-08-01,0
United States,Rhode Island,2020-08-02,0
United States,Rhode Island,2020-08-03,0
United States,Rhode Island,2020-08-04,0
United States,South Carolina,2020-08-01,0
United States,South Carolina,2020-08-02,0
United States,South Carolina,2020-08-03,0
United States,South Carolina,2020-08-04,0
United States,South Dakota,2020-08-01,0
United States,South Dakota,2020-08-02,0
United States,South Dakota,2020-08-03,0
United States,South Dakota,2020-08-04,0
United States,Tennessee,2020-08-01,0
United States,Tennessee,2020-08-02,0
United States,Tennessee,2020-08-03,0
United States,Tennessee,2020-08-04,0
United States,Texas,2020-08-01,0
United States,Texas,2020-08-02,0
United States,Texas,2020-08-03,0
United States,Texas,2020-08-04,0
United States,Utah,2020-08-01,0
United States,Utah,2020-08-02,0
United States,Utah,2020-08-03,0
United States,Utah,2020-08-04,0
United States,Virginia,2020-08-01,0
United States,Virginia,2020-08-02,0
United States,Virginia,2020-08-03,0
United States,Virginia,2020-08-04,0
United States,Virgin Islands,2020-08-01,0
United States,Virgin Islands,2020-08-02,0
United States,Virgin Islands,2020-08-03,0
United States,Virgin Islands,2020-08-04,0
United States,Vermont,2020-08-01,0
United States,Vermont,2020-08-02,0
United States,Vermont,2020-08-03,0
United States,Vermont,2020-08-04,0
United States,Washington,2020-08-01,0
United States,Washington,2020-08-02,0
United States,Washington,2020-08-03,0
United States,Washington,2020-08-04,0
United States,Wisconsin,2020-08-01,0
United States,Wisconsin,2020-08-02,0
United States,Wisconsin,2020-08-03,0
United States,Wisconsin,2020-08-04,0
United States,West Virginia,2020-08-01,0
United States,West Virginia,2020-08-02,0
United States,West Virginia,2020-08-03,0
United States,West Virginia,2020-08-04,0
United States,Wyoming,2020-08-01,0
United States,Wyoming,2020-08-02,0
United States,Wyoming,2020-08-03,0
United States,Wyoming,2020-08-04,0
Uzbekistan,,2020-08-01,0
Uzbekistan,,2020-08-02,0
Uzbekistan,,2020-08-03,0
Uzbekistan,,2020-08-04,0
Venezuela,,2020-08-01,0
Venezuela,,2020-08-02,0
Venezuela,,2020-08-03,0
Venezuela,,2020-08-04,0
British Virgin Islands,,2020-08-01,0
British Virgin Islands,,2020-08-02,0
British Virgin Islands,,2020-08-03,0
British Virgin Islands,,2020-08-04,0
Vietnam,,2020-08-01,0
Vietnam,,2020-08-02,0
Vietnam,,2020-08-03,0
Vietnam,,2020-08-04,0
Vanuatu,,2020-08-01,0
Vanuatu,,2020-08-02,0
Vanuatu,,2020-08-03,0
Vanuatu,,2020-08-04,0
Yemen,,2020-08-01,0
Yemen,,2020-08-02,0
Yemen,,2020-08-03,0
Yemen,,2020-08-04,0
South Africa,,2020-08-01,0
South Africa,,2020-08-02,0
South Africa,,2020-08-03,0
South Africa,,2020-08-04,0
Zambia,,2020-08-01,0
Zambia,,2020-08-02,0
Zambia,,2020-08-03,0
Zambia,,2020-08-04,0
Zimbabwe,,2020-08-01,0
Zimbabwe,,2020-08-02,0
Zimbabwe,,2020-08-03,0
Zimbabwe,,2020-08-04,0
